File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000181.bin,0.611124829,56.388,61.0774,0.011180749,1.128863573,1.376345158
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000361.bin,0.515210294,56.3954,60.9467,0.011226451,1.028832197,1.234130621
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000541.bin,0.463168885,56.4533,60.8298,0.010940118,0.821078777,0.891679764
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000721.bin,0.400750806,56.52,61.2306,0.010671538,0.861073732,0.838070154
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000901.bin,0.502680987,56.5784,61.2714,0.010566562,0.891052008,0.962990046
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001081.bin,0.399732539,56.4095,61.3802,0.01072242,0.688611507,0.70644474
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001261.bin,0.449468887,56.5618,61.0973,0.010702718,0.923233509,1.094877005
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001441.bin,0.484856835,56.2564,60.6372,0.011409788,0.730379105,0.766612768
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001621.bin,0.712577535,56.3715,60.9971,0.011347394,1.352348804,1.612298012
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000001.bin,0.99116138,56.4457,61.12,0.011518462,2.665750742,3.312651396
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000499.bin,1.015939711,56.4795,61.1495,0.0112122,1.750916958,2.406456232
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000997.bin,1.087364762,56.4674,61.1455,0.011335562,2.098075867,2.850257874
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001495.bin,0.837474375,56.4412,61.3779,0.011108338,1.277474165,1.616871834
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001993.bin,0.621935198,56.4897,61.2933,0.010968185,1.293168306,1.456870556
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002491.bin,0.354749814,56.6633,61.3153,0.010319991,0.702214718,0.577578306
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002989.bin,0.932116435,56.3612,61.1371,0.01142184,1.612193584,2.007810593
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003487.bin,0.52932168,56.3192,61.1817,0.011074113,0.923190832,1.033535242
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003985.bin,0.947550451,56.5125,61.3792,0.011174214,1.760869026,2.247323036
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/004483.bin,0.542068436,56.4345,61.0791,0.011051626,1.077188015,1.31574297
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000001.bin,0.787546198,56.4404,61.1486,0.011259734,1.800694942,1.996548653
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000084.bin,0.869789545,56.452,61.2699,0.011242818,1.603316069,1.999553204
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000167.bin,0.918022875,56.3514,61.1571,0.011453819,1.625881195,2.003985643
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000250.bin,0.758833804,56.3163,61.0428,0.011484065,1.266085148,1.602523565
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000333.bin,0.476510365,56.694,61.5421,0.010450861,0.678876638,0.711037874
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000416.bin,1.077370879,56.2749,61.1166,0.011641775,1.544675827,2.003224611
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000499.bin,0.931996135,56.3536,61.1469,0.011432735,1.38046813,1.765332699
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000582.bin,0.914736789,56.3765,61.1123,0.011446712,1.650328636,2.085033655
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000665.bin,0.863057579,56.4688,61.4431,0.011017034,1.362672329,1.614429951
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000748.bin,1.05723842,56.46,61.2262,0.011383986,1.919801712,2.52282548
,0.893278222,56.441832,61.204024,0.011207047,1.562854922,2.012076242
